recipeNames,ingredients,,,,,,,,,,,,,,,all_ingredients
Poppy Seed Bread with Glaze, 3 cups all-purpose flour // 1 1/2 teaspoons salt // 1 1/2 teaspoons baking powder // 3 tablespoons poppy seeds // 1 1/2 teaspoons butter flavored extract // 1 1/3 cups vegetable oil // 3 eggs // 1 1/2 cups milk // 2 1/4 cups white sugar // 1 1/2 teaspoons vanilla extract // 1 1/2 teaspoons almond extract // 1/4 cup orange juice // 1/2 teaspoon butter flavored extract // 1/2 teaspoon almond extract // 1 teaspoon vanilla extract // 2 cups confectioners' sugar //,,,,,,,,,,,,,,,Poppy Seed Bread with Glaze //  3 cups all-purpose flour // 1 1/2 teaspoons salt // 1 1/2 teaspoons baking powder // 3 tablespoons poppy seeds // 1 1/2 teaspoons butter flavored extract // 1 1/3 cups vegetable oil // 3 eggs // 1 1/2 cups milk // 2 1/4 cups white sugar // 1 1/2 teaspoons vanilla extract // 1 1/2 teaspoons almond extract // 1/4 cup orange juice // 1/2 teaspoon butter flavored extract // 1/2 teaspoon almond extract // 1 teaspoon vanilla extract // 2 cups confectioners' sugar //
Czech Christmas Hoska, 1 (0.6 ounce) cake compressed fresh yeast // 1/4 cup warm water (110 degrees F/45 degrees C) // 1/2 cup white sugar // 1/2 cup butter // 1 egg, beaten // 1 teaspoon salt // 2 cups scalded milk // 6 cups all-purpose flour // 1 pinch ground ginger // 1 pinch ground mace // 1/4 teaspoon orange zest // 1/2 cup golden raisins // 1/2 cup candied mixed fruit peel // 1/2 cup blanched slivered almonds // 1 egg yolk // 1 tablespoon milk // 2 tablespoons confectioners' sugar //,,,,,,,,,,,,,,Czech Christmas Hoska //  1 (0.6 ounce) cake compressed fresh yeast // 1/4 cup warm water (110 degrees F/45 degrees C) // 1/2 cup white sugar // 1/2 cup butter // 1 egg //  beaten // 1 teaspoon salt // 2 cups scalded milk // 6 cups all-purpose flour // 1 pinch ground ginger // 1 pinch ground mace // 1/4 teaspoon orange zest // 1/2 cup golden raisins // 1/2 cup candied mixed fruit peel // 1/2 cup blanched slivered almonds // 1 egg yolk // 1 tablespoon milk // 2 tablespoons confectioners' sugar //
Applesauce Bread I, 3 cups all-purpose flour // 3 eggs // 2 cups white sugar // 1 cup vegetable oil // 2 cups applesauce // 1 cup raisins (optional) // 1 teaspoon ground cinnamon // 1 teaspoon baking soda // 1/4 teaspoon baking powder // 1/2 cup sour cream //,,,,,,,,,,,,,,,Applesauce Bread I //  3 cups all-purpose flour // 3 eggs // 2 cups white sugar // 1 cup vegetable oil // 2 cups applesauce // 1 cup raisins (optional) // 1 teaspoon ground cinnamon // 1 teaspoon baking soda // 1/4 teaspoon baking powder // 1/2 cup sour cream //
Raisin Brown Bread, 2 cups boiling water // 1 cup rolled oats // 2 tablespoons shortening // 3 tablespoons brown sugar // 4 teaspoons salt // 1 cup molasses // 1/2 cup warm water (110 degrees F/45 degrees C) // 1 teaspoon white sugar // 2 tablespoons active dry yeast // 3 cups warm water (110 degrees F/45 degrees C) // 12 cups bread flour // 1 1/2 cups raisins // 1 1/2 teaspoons ground cinnamon //,,,,,,,,,,,,,,,Raisin Brown Bread //  2 cups boiling water // 1 cup rolled oats // 2 tablespoons shortening // 3 tablespoons brown sugar // 4 teaspoons salt // 1 cup molasses // 1/2 cup warm water (110 degrees F/45 degrees C) // 1 teaspoon white sugar // 2 tablespoons active dry yeast // 3 cups warm water (110 degrees F/45 degrees C) // 12 cups bread flour // 1 1/2 cups raisins // 1 1/2 teaspoons ground cinnamon //
Applesauce Raisin Bread, 1 1/2 cups all-purpose flour // 1 1/2 teaspoons baking powder // 1/2 teaspoon baking soda // 1 1/2 teaspoons ground cinnamon // 1 cup quick cooking oats // 3/4 cup packed brown sugar // 3/4 cup raisins // 1 1/4 cups applesauce // 1/3 cup vegetable oil // 2 eggs, beaten // 1/4 cup milk // 1/4 cup apple juice //,,,,,,,,,,,,,,Applesauce Raisin Bread //  1 1/2 cups all-purpose flour // 1 1/2 teaspoons baking powder // 1/2 teaspoon baking soda // 1 1/2 teaspoons ground cinnamon // 1 cup quick cooking oats // 3/4 cup packed brown sugar // 3/4 cup raisins // 1 1/4 cups applesauce // 1/3 cup vegetable oil // 2 eggs //  beaten // 1/4 cup milk // 1/4 cup apple juice //
Apple Raisin Bread, 1 1/2 cups all-purpose flour // 2 teaspoons baking powder // 1/4 teaspoon baking soda // 1 teaspoon salt // 1 1/4 teaspoons ground cinnamon // 1/4 teaspoon ground nutmeg // 2/3 cup packed brown sugar // 1 cup rolled oats // 1 1/2 cups grated apple // 1/4 cup chopped walnuts // 1/4 cup raisins // 2 eggs // 1/4 cup milk // 1/4 cup vegetable oil //,,,,,,,,,,,,,,,Apple Raisin Bread //  1 1/2 cups all-purpose flour // 2 teaspoons baking powder // 1/4 teaspoon baking soda // 1 teaspoon salt // 1 1/4 teaspoons ground cinnamon // 1/4 teaspoon ground nutmeg // 2/3 cup packed brown sugar // 1 cup rolled oats // 1 1/2 cups grated apple // 1/4 cup chopped walnuts // 1/4 cup raisins // 2 eggs // 1/4 cup milk // 1/4 cup vegetable oil //
Buttermilk Oatmeal Bread, 1 cup rolled oats // 1 cup buttermilk // 1/2 cup vegetable oil // 1 egg // 1/2 cup packed brown sugar // 1 cup all-purpose flour // 1 teaspoon baking powder // 1/2 teaspoon baking soda // 1/2 teaspoon salt //,,,,,,,,,,,,,,,Buttermilk Oatmeal Bread //  1 cup rolled oats // 1 cup buttermilk // 1/2 cup vegetable oil // 1 egg // 1/2 cup packed brown sugar // 1 cup all-purpose flour // 1 teaspoon baking powder // 1/2 teaspoon baking soda // 1/2 teaspoon salt //
Kolaches II, 1 cup shortening // 1/2 cup white sugar // 1 1/2 teaspoons salt // 2 1/2 cups scalded milk // 4 egg yolks, beaten // 1/2 teaspoon lemon extract // 1 1/2 tablespoons active dry yeast // 5 cups all-purpose flour // 1/2 cup fruit preserves //,,,,,,,,,,,,,,Kolaches II //  1 cup shortening // 1/2 cup white sugar // 1 1/2 teaspoons salt // 2 1/2 cups scalded milk // 4 egg yolks //  beaten // 1/2 teaspoon lemon extract // 1 1/2 tablespoons active dry yeast // 5 cups all-purpose flour // 1/2 cup fruit preserves //
Whole Wheat Bread II, 1/3 cup shortening // 1 cup hot water // 1 cup packed brown sugar // 3 (.25 ounce) packages active dry yeast // 4 cups warm water (110 degrees F/45 degrees C) // 4 tablespoons white sugar // 4 teaspoons salt // 6 cups bread flour // 6 cups whole wheat flour //,,,,,,,,,,,,,,,Whole Wheat Bread II //  1/3 cup shortening // 1 cup hot water // 1 cup packed brown sugar // 3 (.25 ounce) packages active dry yeast // 4 cups warm water (110 degrees F/45 degrees C) // 4 tablespoons white sugar // 4 teaspoons salt // 6 cups bread flour // 6 cups whole wheat flour //
Finnish Pulla, 2 cups milk // 1/2 cup warm water (110 degrees F/45 degrees C) // 1 (.25 ounce) package active dry yeast // 1 cup white sugar // 1 teaspoon salt // 1 teaspoon ground cardamom // 4 eggs, beaten // 9 cups all-purpose flour // 1/2 cup butter, melted // 1 egg, beaten // 2 tablespoons white sugar //,,,,,,,,,,,,Finnish Pulla //  2 cups milk // 1/2 cup warm water (110 degrees F/45 degrees C) // 1 (.25 ounce) package active dry yeast // 1 cup white sugar // 1 teaspoon salt // 1 teaspoon ground cardamom // 4 eggs //  beaten // 9 cups all-purpose flour // 1/2 cup butter //  melted // 1 egg //  beaten // 2 tablespoons white sugar //
Chocolate Chocolate Chip Muffins, 6 (1 ounce) squares semisweet chocolate // 1/3 cup unsalted butter // 3/4 cup buttermilk // 1/2 cup white sugar // 1 egg // 1 1/2 teaspoons vanilla extract // 1 2/3 cups all-purpose flour // 1 teaspoon baking soda // 1/2 teaspoon salt // 1 cup mini semi-sweet chocolate chips //,,,,,,,,,,,,,,,Chocolate Chocolate Chip Muffins //  6 (1 ounce) squares semisweet chocolate // 1/3 cup unsalted butter // 3/4 cup buttermilk // 1/2 cup white sugar // 1 egg // 1 1/2 teaspoons vanilla extract // 1 2/3 cups all-purpose flour // 1 teaspoon baking soda // 1/2 teaspoon salt // 1 cup mini semi-sweet chocolate chips //
Banana Nut Bread Baked in a Jar, 2/3 cup shortening // 2 2/3 cups white sugar // 4 eggs // 2 cups mashed bananas // 2/3 cup water // 3 1/3 cups all-purpose flour // 1/2 teaspoon baking powder // 2 teaspoons baking soda // 1 1/2 teaspoons salt // 1 teaspoon ground cinnamon // 1 teaspoon ground cloves // 2/3 cup chopped pecans //,,,,,,,,,,,,,,,Banana Nut Bread Baked in a Jar //  2/3 cup shortening // 2 2/3 cups white sugar // 4 eggs // 2 cups mashed bananas // 2/3 cup water // 3 1/3 cups all-purpose flour // 1/2 teaspoon baking powder // 2 teaspoons baking soda // 1 1/2 teaspoons salt // 1 teaspoon ground cinnamon // 1 teaspoon ground cloves // 2/3 cup chopped pecans //
Light Oat Bread, 1 1/4 cups water // 2 tablespoons margarine // 1 teaspoon salt // 3 cups all-purpose flour // 1/2 cup rolled oats // 2 tablespoons brown sugar // 1 1/2 teaspoons active dry yeast //,,,,,,,,,,,,,,,Light Oat Bread //  1 1/4 cups water // 2 tablespoons margarine // 1 teaspoon salt // 3 cups all-purpose flour // 1/2 cup rolled oats // 2 tablespoons brown sugar // 1 1/2 teaspoons active dry yeast //
Honey Oatmeal Bread I, 1 cup bread flour // 1 1/4 cups whole wheat flour // 1/4 cup rolled oats // 1/8 cup wheat germ // 2 tablespoons honey // 7/8 cup milk // 1/2 cup water // 1 teaspoon salt // 1 tablespoon butter // 1/4 (.25 ounce) package active dry yeast //,,,,,,,,,,,,,,,Honey Oatmeal Bread I //  1 cup bread flour // 1 1/4 cups whole wheat flour // 1/4 cup rolled oats // 1/8 cup wheat germ // 2 tablespoons honey // 7/8 cup milk // 1/2 cup water // 1 teaspoon salt // 1 tablespoon butter // 1/4 (.25 ounce) package active dry yeast //
Potato Bread III, 1 potato, peeled and diced // 1 1/2 cups water // 2 (.25 ounce) packages active dry yeast // 6 1/2 cups all-purpose flour // 3 tablespoons white sugar // 2 tablespoons shortening // 1 tablespoon salt // 2 tablespoons all-purpose flour //,,,,,,,,,,,,,,Potato Bread III //  1 potato //  peeled and diced // 1 1/2 cups water // 2 (.25 ounce) packages active dry yeast // 6 1/2 cups all-purpose flour // 3 tablespoons white sugar // 2 tablespoons shortening // 1 tablespoon salt // 2 tablespoons all-purpose flour //
French Baguettes, 1 cup water // 2 1/2 cups bread flour // 1 tablespoon white sugar // 1 teaspoon salt // 1 1/2 teaspoons bread machine yeast // 1 egg yolk // 1 tablespoon water //,,,,,,,,,,,,,,,French Baguettes //  1 cup water // 2 1/2 cups bread flour // 1 tablespoon white sugar // 1 teaspoon salt // 1 1/2 teaspoons bread machine yeast // 1 egg yolk // 1 tablespoon water //
Oatmeal Soda Bread, 3 1/2 cups all-purpose flour // 1/2 cup quick cooking oats // 1 teaspoon salt // 1 teaspoon baking powder // 1 teaspoon baking soda // 1 (8 ounce) container low-fat sour cream // 3/4 cup skim milk // 2 tablespoons honey // 1 tablespoon white sugar // 1/4 cup butter, melted // 2 tablespoons butter, melted //,,,,,,,,,,,,,Oatmeal Soda Bread //  3 1/2 cups all-purpose flour // 1/2 cup quick cooking oats // 1 teaspoon salt // 1 teaspoon baking powder // 1 teaspoon baking soda // 1 (8 ounce) container low-fat sour cream // 3/4 cup skim milk // 2 tablespoons honey // 1 tablespoon white sugar // 1/4 cup butter //  melted // 2 tablespoons butter //  melted //
Chinese Steamed Buns with Meat Filling, 8 ounces chopped pork // 1 (4 ounce) can shrimp, drained and chopped // 1 teaspoon salt // 2 green onions // 1 tablespoon chopped fresh ginger root // 1 tablespoon light soy sauce // 1 tablespoon rice wine // 1 tablespoon vegetable oil // 1 tablespoon white sugar // ground black pepper to taste // 2 1/2 tablespoons water // 1 recipe Chinese Steamed Buns //,,,,,,,,,,,,,,Chinese Steamed Buns with Meat Filling //  8 ounces chopped pork // 1 (4 ounce) can shrimp //  drained and chopped // 1 teaspoon salt // 2 green onions // 1 tablespoon chopped fresh ginger root // 1 tablespoon light soy sauce // 1 tablespoon rice wine // 1 tablespoon vegetable oil // 1 tablespoon white sugar // ground black pepper to taste // 2 1/2 tablespoons water // 1 recipe Chinese Steamed Buns //
Chinese Steamed Buns with BBQ Pork Filling, 1/2 pound boneless pork loin roast // 1/2 cup barbecue sauce // 3 tablespoons shallots, chopped // 1/3 cup chicken broth // 1 tablespoon dark soy sauce // 1 tablespoon vegetable oil // 1 tablespoon white sugar // 1 recipe Chinese Steamed Buns //,,,,,,,,,,,,,,Chinese Steamed Buns with BBQ Pork Filling //  1/2 pound boneless pork loin roast // 1/2 cup barbecue sauce // 3 tablespoons shallots //  chopped // 1/3 cup chicken broth // 1 tablespoon dark soy sauce // 1 tablespoon vegetable oil // 1 tablespoon white sugar // 1 recipe Chinese Steamed Buns //
Mary Anne's Moist and Nutty Carrot Loaf, 3 teaspoons baking soda // 1/2 teaspoon salt // 2 teaspoons ground cinnamon // 1 teaspoon ground nutmeg // 3 cups all-purpose flour // 3 carrots // 1 (15 ounce) can crushed pineapple // 1 1/2 cups vegetable oil // 2 cups white sugar // 6 eggs // 1 cup chopped walnuts // 1 1/2 cups raisins //,,,,,,,,,,,,,,,Mary Anne's Moist and Nutty Carrot Loaf //  3 teaspoons baking soda // 1/2 teaspoon salt // 2 teaspoons ground cinnamon // 1 teaspoon ground nutmeg // 3 cups all-purpose flour // 3 carrots // 1 (15 ounce) can crushed pineapple // 1 1/2 cups vegetable oil // 2 cups white sugar // 6 eggs // 1 cup chopped walnuts // 1 1/2 cups raisins //
Russian Black Bread, 1 1/2 cups water // 2 tablespoons cider vinegar // 2 1/2 cups bread flour // 1 cup rye flour // 1 teaspoon salt // 2 tablespoons margarine // 2 tablespoons dark corn syrup // 1 tablespoon brown sugar // 3 tablespoons unsweetened cocoa powder // 1 teaspoon instant coffee granules // 1 tablespoon caraway seed // 1/4 teaspoon fennel seed (optional) // 2 teaspoons active dry yeast //,,,,,,,,,,,,,,,Russian Black Bread //  1 1/2 cups water // 2 tablespoons cider vinegar // 2 1/2 cups bread flour // 1 cup rye flour // 1 teaspoon salt // 2 tablespoons margarine // 2 tablespoons dark corn syrup // 1 tablespoon brown sugar // 3 tablespoons unsweetened cocoa powder // 1 teaspoon instant coffee granules // 1 tablespoon caraway seed // 1/4 teaspoon fennel seed (optional) // 2 teaspoons active dry yeast //
Basic Fruit Bread Recipe, 3 cups all-purpose flour // 2 teaspoons baking powder // 1 teaspoon baking soda // 1/2 teaspoon salt // 1 cup white sugar // 1/2 cup vegetable oil // 2 eggs // 1 cup shredded apple // 3/4 cup chopped walnuts // 1/2 teaspoon vanilla extract //,,,,,,,,,,,,,,,Basic Fruit Bread Recipe //  3 cups all-purpose flour // 2 teaspoons baking powder // 1 teaspoon baking soda // 1/2 teaspoon salt // 1 cup white sugar // 1/2 cup vegetable oil // 2 eggs // 1 cup shredded apple // 3/4 cup chopped walnuts // 1/2 teaspoon vanilla extract //
Raisin Bread III, 2 cups milk // 1 (.25 ounce) package active dry yeast // 1/4 cup warm water (110 degrees F/45 degrees C) // 2 tablespoons white sugar // 1 1/2 tablespoons shortening // 2 1/2 teaspoons salt // 6 cups all-purpose flour // 2 cups raisins //,,,,,,,,,,,,,,,Raisin Bread III //  2 cups milk // 1 (.25 ounce) package active dry yeast // 1/4 cup warm water (110 degrees F/45 degrees C) // 2 tablespoons white sugar // 1 1/2 tablespoons shortening // 2 1/2 teaspoons salt // 6 cups all-purpose flour // 2 cups raisins //
Angel Biscuit Rolls, 5 cups all-purpose flour // 1/4 cup white sugar // 3 teaspoons baking powder // 1 teaspoon baking soda // 1 1/2 teaspoons salt // 1 cup shortening // 1 (.25 ounce) package active dry yeast // 1/4 cup warm water (110 degrees F/45 degrees C) // 2 cups buttermilk // 2 tablespoons butter, melted //,,,,,,,,,,,,,,Angel Biscuit Rolls //  5 cups all-purpose flour // 1/4 cup white sugar // 3 teaspoons baking powder // 1 teaspoon baking soda // 1 1/2 teaspoons salt // 1 cup shortening // 1 (.25 ounce) package active dry yeast // 1/4 cup warm water (110 degrees F/45 degrees C) // 2 cups buttermilk // 2 tablespoons butter //  melted //
Panettone II, 3/4 cup warm water // 1/4 cup butter // 2 eggs // 1 1/2 teaspoons vanilla extract // 3 1/4 cups bread flour // 2 tablespoons white sugar // 2 tablespoons dry milk powder // 1 1/2 teaspoons salt // 2 teaspoons bread machine yeast // 1/2 cup chopped dried mixed fruit //,,,,,,,,,,,,,,,Panettone II //  3/4 cup warm water // 1/4 cup butter // 2 eggs // 1 1/2 teaspoons vanilla extract // 3 1/4 cups bread flour // 2 tablespoons white sugar // 2 tablespoons dry milk powder // 1 1/2 teaspoons salt // 2 teaspoons bread machine yeast // 1/2 cup chopped dried mixed fruit //
Dill Pickle Bread, 1 cup warm water (110 degrees F/45 degrees C) // 1 dill pickle, chopped // 1 tablespoon butter, softened // 1 tablespoon dried minced onion // 1 teaspoon dried parsley // 1/2 teaspoon dried dill weed // 1/4 teaspoon salt // 3 1/8 cups bread flour // 2 teaspoons active dry yeast //,,,,,,,,,,,,,Dill Pickle Bread //  1 cup warm water (110 degrees F/45 degrees C) // 1 dill pickle //  chopped // 1 tablespoon butter //  softened // 1 tablespoon dried minced onion // 1 teaspoon dried parsley // 1/2 teaspoon dried dill weed // 1/4 teaspoon salt // 3 1/8 cups bread flour // 2 teaspoons active dry yeast //
J.P.'s Big Daddy Biscuits, 2 cups all-purpose flour // 1 tablespoon baking powder // 1 teaspoon salt // 1 tablespoon white sugar // 1/3 cup shortening // 1 cup milk //,,,,,,,,,,,,,,,J.P.'s Big Daddy Biscuits //  2 cups all-purpose flour // 1 tablespoon baking powder // 1 teaspoon salt // 1 tablespoon white sugar // 1/3 cup shortening // 1 cup milk //
Beer Rolls, 4 cups bread flour // 2 tablespoons honey // 1/4 teaspoon salt // 1 tablespoon margarine // 10 ounces dark beer // 1 (.25 ounce) package active dry yeast // 1 pinch ground cinnamon // 2 tablespoons butter, melted //,,,,,,,,,,,,,,Beer Rolls //  4 cups bread flour // 2 tablespoons honey // 1/4 teaspoon salt // 1 tablespoon margarine // 10 ounces dark beer // 1 (.25 ounce) package active dry yeast // 1 pinch ground cinnamon // 2 tablespoons butter //  melted //
Paska Bread, For the Sponge: // 2 (.25 ounce) packages active dry yeast // 1/2 cup warm water (110 degrees F/45 degrees C) // 1/2 cup white sugar // 3 cups warm milk // 4 cups all-purpose flour // For the Dough: // 6 eggs, beaten // 1/2 cup white sugar // 1 cup butter, softened // 1/4 teaspoon salt // 1/4 teaspoon lemon zest // 12 cups all-purpose flour // 1 egg // 1 tablespoon water // 2 tablespoons butter, melted //,,,,,,,,,,,,Paska Bread //  For the Sponge: // 2 (.25 ounce) packages active dry yeast // 1/2 cup warm water (110 degrees F/45 degrees C) // 1/2 cup white sugar // 3 cups warm milk // 4 cups all-purpose flour // For the Dough: // 6 eggs //  beaten // 1/2 cup white sugar // 1 cup butter //  softened // 1/4 teaspoon salt // 1/4 teaspoon lemon zest // 12 cups all-purpose flour // 1 egg // 1 tablespoon water // 2 tablespoons butter //  melted //
Bread Machine Challah I, 3/4 cup milk // 2 eggs // 3 tablespoons margarine // 3 cups bread flour // 1/4 cup white sugar // 1 1/2 teaspoons salt // 1 1/2 teaspoons active dry yeast //,,,,,,,,,,,,,,,Bread Machine Challah I //  3/4 cup milk // 2 eggs // 3 tablespoons margarine // 3 cups bread flour // 1/4 cup white sugar // 1 1/2 teaspoons salt // 1 1/2 teaspoons active dry yeast //
Pumpkin Bread V, 2 cups all-purpose flour // 2 teaspoons baking powder // 1/2 teaspoon salt // 1/2 teaspoon pumpkin pie spice // 1/4 teaspoon baking soda // 1/4 teaspoon ground cloves // 1 cup packed brown sugar // 1/3 cup butter flavored shortening // 2 eggs // 1 cup pumpkin puree // 1/4 cup milk // 1/2 cup raisins (optional) // 1/4 cup chopped walnuts (optional) //,,,,,,,,,,,,,,,Pumpkin Bread V //  2 cups all-purpose flour // 2 teaspoons baking powder // 1/2 teaspoon salt // 1/2 teaspoon pumpkin pie spice // 1/4 teaspoon baking soda // 1/4 teaspoon ground cloves // 1 cup packed brown sugar // 1/3 cup butter flavored shortening // 2 eggs // 1 cup pumpkin puree // 1/4 cup milk // 1/2 cup raisins (optional) // 1/4 cup chopped walnuts (optional) //
Best Ever Cinnamon Buns, 2 (.25 ounce) packages active dry yeast // 2 1/2 cups warm water (110 degrees F) // 1 (18.25 ounce) package yellow cake mix // 6 cups all-purpose flour, divided // 3 eggs // 1/3 cup vegetable oil // 1 1/2 teaspoons salt // 1/2 cup butter, softened // 4 tablespoons white sugar // 2 tablespoons ground cinnamon // 1/4 cup butter, melted // 3 cups confectioners' sugar // 1 1/2 teaspoons vanilla extract // 2/3 cup milk //,,,,,,,,,,,,Best Ever Cinnamon Buns //  2 (.25 ounce) packages active dry yeast // 2 1/2 cups warm water (110 degrees F) // 1 (18.25 ounce) package yellow cake mix // 6 cups all-purpose flour //  divided // 3 eggs // 1/3 cup vegetable oil // 1 1/2 teaspoons salt // 1/2 cup butter //  softened // 4 tablespoons white sugar // 2 tablespoons ground cinnamon // 1/4 cup butter //  melted // 3 cups confectioners' sugar // 1 1/2 teaspoons vanilla extract // 2/3 cup milk //
Oatmeal Molasses Bread, 1 (.25 ounce) package active dry yeast // 1 cup quick cooking oats // 3 cups bread flour // 1 teaspoon salt // 1/2 cup molasses // 1 tablespoon vegetable oil // 1 1/3 cups water // 1/4 cup honey //,,,,,,,,,,,,,,,Oatmeal Molasses Bread //  1 (.25 ounce) package active dry yeast // 1 cup quick cooking oats // 3 cups bread flour // 1 teaspoon salt // 1/2 cup molasses // 1 tablespoon vegetable oil // 1 1/3 cups water // 1/4 cup honey //
Ezekiel Bread I, 2 1/2 cups wheat berries // 1 1/2 cups spelt flour // 1/2 cup barley // 1/2 cup millet // 1/4 cup dry green lentils // 2 tablespoons dry great Northern beans // 2 tablespoons dry kidney beans // 2 tablespoons dried pinto beans // 4 cups warm water (110 degrees F/45 degrees C) // 1 cup honey // 1/2 cup olive oil // 2 (.25 ounce) packages active dry yeast // 2 tablespoons salt //,,,,,,,,,,,,,,,Ezekiel Bread I //  2 1/2 cups wheat berries // 1 1/2 cups spelt flour // 1/2 cup barley // 1/2 cup millet // 1/4 cup dry green lentils // 2 tablespoons dry great Northern beans // 2 tablespoons dry kidney beans // 2 tablespoons dried pinto beans // 4 cups warm water (110 degrees F/45 degrees C) // 1 cup honey // 1/2 cup olive oil // 2 (.25 ounce) packages active dry yeast // 2 tablespoons salt //
Zucchini Pineapple Bread I, 4 eggs // 1 1/2 cups white sugar // 2 teaspoons vanilla extract // 1 cup vegetable oil // 1 1/2 teaspoons ground cinnamon // 3/4 teaspoon ground nutmeg // 1 (8 ounce) can crushed pineapple, drained // 2 cups grated zucchini // 3 cups all-purpose flour // 1 teaspoon salt // 1 1/2 teaspoons baking soda // 1 1/2 teaspoons baking powder //,,,,,,,,,,,,,,Zucchini Pineapple Bread I //  4 eggs // 1 1/2 cups white sugar // 2 teaspoons vanilla extract // 1 cup vegetable oil // 1 1/2 teaspoons ground cinnamon // 3/4 teaspoon ground nutmeg // 1 (8 ounce) can crushed pineapple //  drained // 2 cups grated zucchini // 3 cups all-purpose flour // 1 teaspoon salt // 1 1/2 teaspoons baking soda // 1 1/2 teaspoons baking powder //
Pumpkin Swirl Bread, 1 (8 ounce) package cream cheese // 1/4 cup white sugar // 1 egg, beaten // 1 3/4 cups all-purpose flour // 1 1/2 cups white sugar // 1 teaspoon baking soda // 1 teaspoon ground cinnamon // 1/2 teaspoon salt // 1/4 teaspoon ground nutmeg // 1 cup pumpkin puree // 1/2 cup butter, melted // 1 egg, beaten // 1/3 cup water //,,,,,,,,,,,,Pumpkin Swirl Bread //  1 (8 ounce) package cream cheese // 1/4 cup white sugar // 1 egg //  beaten // 1 3/4 cups all-purpose flour // 1 1/2 cups white sugar // 1 teaspoon baking soda // 1 teaspoon ground cinnamon // 1/2 teaspoon salt // 1/4 teaspoon ground nutmeg // 1 cup pumpkin puree // 1/2 cup butter //  melted // 1 egg //  beaten // 1/3 cup water //
Jule Kaka, 2 cups scalded milk // 1 cup butter, melted // 2 teaspoons salt // 1 cup white sugar // 2 (.25 ounce) packages active dry yeast // 1/2 cup warm water (110 degrees F/45 degrees C) // 8 1/2 cups all-purpose flour // 1 tablespoon ground cardamom // 1/2 cup candied cherries, sliced // 1/2 cup chopped candied citron // 1 cup golden raisins // 1 egg white, beaten //,,,,,,,,,,,,Jule Kaka //  2 cups scalded milk // 1 cup butter //  melted // 2 teaspoons salt // 1 cup white sugar // 2 (.25 ounce) packages active dry yeast // 1/2 cup warm water (110 degrees F/45 degrees C) // 8 1/2 cups all-purpose flour // 1 tablespoon ground cardamom // 1/2 cup candied cherries //  sliced // 1/2 cup chopped candied citron // 1 cup golden raisins // 1 egg white //  beaten //
Steve's Whole Wheat, 1 1/3 cups water // 1 1/2 tablespoons dry milk powder // 1 tablespoon molasses // 1 tablespoon honey // 3 tablespoons margarine // 1 teaspoon white sugar // 1 teaspoon salt // 1/2 cup rye flour // 2 cups whole wheat flour // 1 cup bread flour // 2 3/4 teaspoons active dry yeast //,,,,,,,,,,,,,,,Steve's Whole Wheat //  1 1/3 cups water // 1 1/2 tablespoons dry milk powder // 1 tablespoon molasses // 1 tablespoon honey // 3 tablespoons margarine // 1 teaspoon white sugar // 1 teaspoon salt // 1/2 cup rye flour // 2 cups whole wheat flour // 1 cup bread flour // 2 3/4 teaspoons active dry yeast //
Oatmeal Bread II, 1 1/4 cups water // 3 cups bread flour // 2 tablespoons honey // 1 1/2 tablespoons dry milk powder // 1 1/2 teaspoons salt // 1/2 cup quick cooking oats // 2 tablespoons margarine // 1 tablespoon active dry yeast //,,,,,,,,,,,,,,,Oatmeal Bread II //  1 1/4 cups water // 3 cups bread flour // 2 tablespoons honey // 1 1/2 tablespoons dry milk powder // 1 1/2 teaspoons salt // 1/2 cup quick cooking oats // 2 tablespoons margarine // 1 tablespoon active dry yeast //
Coconut Pumpkin Nut Bread, 3 1/2 cups all-purpose flour // 2 cups packed dark brown sugar // 2/3 cup white sugar // 1 (15 ounce) can pumpkin puree // 1 cup vegetable oil // 2/3 cup coconut milk // 2 teaspoons baking soda // 1 teaspoon salt // 1 teaspoon ground nutmeg // 1 1/2 teaspoons ground cinnamon // 2/3 cup unsweetened flaked coconut // 1 cup chopped walnuts, toasted //,,,,,,,,,,,,,,Coconut Pumpkin Nut Bread //  3 1/2 cups all-purpose flour // 2 cups packed dark brown sugar // 2/3 cup white sugar // 1 (15 ounce) can pumpkin puree // 1 cup vegetable oil // 2/3 cup coconut milk // 2 teaspoons baking soda // 1 teaspoon salt // 1 teaspoon ground nutmeg // 1 1/2 teaspoons ground cinnamon // 2/3 cup unsweetened flaked coconut // 1 cup chopped walnuts //  toasted //
Dizzy Pineapple Bread, 1 (8 ounce) can pineapple chunks // 2 3/4 cups self-rising flour // 1/3 cup white sugar // 1 (12 fluid ounce) can or bottle beer //,,,,,,,,,,,,,,,Dizzy Pineapple Bread //  1 (8 ounce) can pineapple chunks // 2 3/4 cups self-rising flour // 1/3 cup white sugar // 1 (12 fluid ounce) can or bottle beer //
